AVG_PURCHASE_VALUE_EUR,PURCHASE_COUNT,CLUSTER
32.384,3.0,0
52.624,8.0,2
75.9,4.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
39.468,1.0,0
16.192,25.0,1
24.288,18.0,1
0.0,0.0,3
37.444,2.0,0
31.372,1.0,0
32.384,1.0,0
41.492,2.0,2
27.324,1.0,0
36.432,13.0,1
0.0,0.0,3
0.0,0.0,3
23.276,3.0,0
0.0,0.0,3
94.116,1.0,2
0.0,0.0,3
20.24,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
31.372,1.0,0
0.0,0.0,3
0.0,0.0,3
41.492,15.0,1
14.168,5.0,0
0.0,0.0,3
65.78,1.0,2
48.576,4.0,2
34.408,6.0,0
0.0,0.0,3
34.408,2.0,0
15.18,1.0,0
31.372,10.0,0
7.084,1.0,3
23.276,1.0,0
24.288,1.0,0
21.252,1.0,0
0.0,0.0,3
22.264,1.0,0
36.432,6.0,0
0.0,0.0,3
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
16.192,2.0,0
23.276,9.0,0
27.324,1.0,0
18.216,4.0,0
47.564,2.0,2
27.324,1.0,0
10.12,25.0,1
0.0,0.0,3
0.0,0.0,3
17.204,4.0,0
39.468,31.0,1
0.0,0.0,3
0.0,0.0,3
27.324,2.0,0
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
41.492,1.0,2
19.228,1.0,0
0.0,0.0,3
34.408,2.0,0
22.264,1.0,0
15.18,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
15.18,2.0,0
0.0,0.0,3
0.0,0.0,3
21.252,3.0,0
0.0,0.0,3
17.204,2.0,0
0.0,0.0,3
28.336,1.0,0
20.24,8.0,0
22.264,6.0,0
15.18,5.0,0
7.084,11.0,0
0.0,0.0,3
0.0,0.0,3
51.612,1.0,2
0.0,0.0,3
0.0,0.0,3
12.144,3.0,0
14.168,2.0,0
24.288,4.0,0
20.24,1.0,0
17.204,2.0,0
27.324,6.0,0
46.552,4.0,2
0.0,0.0,3
0.0,0.0,3
16.192,5.0,0
0.0,0.0,3
11.132,37.0,1
0.0,0.0,3
0.0,0.0,3
14.168,11.0,0
0.0,0.0,3
46.552,1.0,2
30.36,4.0,0
0.0,0.0,3
0.0,0.0,3
19.228,29.0,1
29.348,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
31.372,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
73.876,2.0,2
35.42,5.0,0
0.0,0.0,3
9.108,1.0,3
0.0,0.0,3
16.192,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
30.36,5.0,0
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,15.0,1
0.0,0.0,3
0.0,0.0,3
14.168,1.0,3
36.432,3.0,0
25.3,1.0,0
0.0,0.0,3
46.552,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
30.36,5.0,0
27.324,20.0,1
9.108,2.0,3
42.504,1.0,2
20.24,4.0,0
8.096,1.0,3
14.168,2.0,0
24.288,15.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,1.0,0
0.0,0.0,3
0.0,0.0,3
8.096,1.0,3
0.0,0.0,3
0.0,0.0,3
26.312,3.0,0
0.0,0.0,3
33.396,4.0,0
0.0,0.0,3
0.0,0.0,3
26.312,15.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,2.0,0
0.0,0.0,3
0.0,0.0,3
43.516,18.0,1
30.36,2.0,0
26.312,5.0,0
19.228,1.0,0
51.612,5.0,2
20.24,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
12.144,2.0,3
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
21.252,7.0,0
0.0,0.0,3
12.144,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,13.0,1
0.0,0.0,3
0.0,0.0,3
34.408,6.0,0
0.0,0.0,3
0.0,0.0,3
28.336,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,1.0,0
0.0,0.0,3
18.216,3.0,0
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
12.144,1.0,3
0.0,0.0,3
61.732,1.0,2
0.0,0.0,3
8.096,3.0,3
0.0,0.0,3
17.204,1.0,0
0.0,0.0,3
10.12,1.0,3
15.18,1.0,0
44.528,7.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
10.12,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
28.336,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
66.792,1.0,2
18.216,9.0,0
30.36,9.0,0
0.0,0.0,3
26.312,3.0,0
25.3,13.0,1
0.0,0.0,3
0.0,0.0,3
29.348,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
20.24,12.0,0
73.876,2.0,2
0.0,0.0,3
0.0,0.0,3
7.084,2.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
19.228,28.0,1
16.192,1.0,0
24.288,7.0,0
18.216,1.0,0
17.204,35.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
8.096,32.0,1
41.492,12.0,0
14.168,1.0,3
0.0,0.0,3
28.336,3.0,0
0.0,0.0,3
19.228,9.0,0
40.48,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
34.408,14.0,1
0.0,0.0,3
22.264,1.0,0
30.36,5.0,0
0.0,0.0,3
0.0,0.0,3
55.66,5.0,2
0.0,0.0,3
33.396,1.0,0
0.0,0.0,3
32.384,6.0,0
24.288,9.0,0
23.276,1.0,0
45.54,3.0,2
10.12,1.0,3
16.192,1.0,0
0.0,0.0,3
0.0,0.0,3
15.18,1.0,0
0.0,0.0,3
23.276,2.0,0
15.18,1.0,0
20.24,4.0,0
31.372,3.0,0
13.156,2.0,3
0.0,0.0,3
0.0,0.0,3
56.672,2.0,2
11.132,2.0,3
0.0,0.0,3
0.0,0.0,3
23.276,1.0,0
22.264,1.0,0
65.78,28.0,1
32.384,35.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
12.144,1.0,3
27.324,4.0,0
0.0,0.0,3
44.528,11.0,2
6.072,1.0,3
31.372,2.0,0
32.384,11.0,0
22.264,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
44.528,11.0,2
41.492,4.0,2
23.276,3.0,0
26.312,2.0,0
27.324,2.0,0
0.0,0.0,3
24.288,6.0,0
0.0,0.0,3
33.396,12.0,0
0.0,0.0,3
20.24,8.0,0
19.228,2.0,0
44.528,1.0,2
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
35.42,1.0,0
12.144,1.0,3
24.288,23.0,1
31.372,2.0,0
20.24,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
25.3,1.0,0
23.276,5.0,0
0.0,0.0,3
41.492,1.0,2
10.12,1.0,3
26.312,1.0,0
19.228,4.0,0
0.0,0.0,3
24.288,33.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,1.0,0
0.0,0.0,3
28.336,3.0,0
86.02,20.0,1
0.0,0.0,3
48.576,1.0,2
0.0,0.0,3
40.48,2.0,0
0.0,0.0,3
30.36,6.0,0
6.072,1.0,3
44.528,1.0,2
0.0,0.0,3
16.192,13.0,1
28.336,12.0,0
0.0,0.0,3
25.3,12.0,0
29.348,3.0,0
36.432,3.0,0
0.0,0.0,3
47.564,4.0,2
14.168,1.0,3
0.0,0.0,3
25.3,5.0,0
0.0,0.0,3
60.72,3.0,2
16.192,4.0,0
27.324,16.0,1
0.0,0.0,3
39.468,18.0,1
11.132,2.0,3
0.0,0.0,3
31.372,16.0,1
13.156,1.0,3
48.576,1.0,2
33.396,1.0,0
0.0,0.0,3
0.0,0.0,3
47.564,1.0,2
31.372,15.0,1
38.456,2.0,0
0.0,0.0,3
0.0,0.0,3
28.336,8.0,0
59.708,3.0,2
28.336,4.0,0
73.876,1.0,2
0.0,0.0,3
27.324,1.0,0
52.624,8.0,2
0.0,0.0,3
22.264,3.0,0
17.204,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
64.768,1.0,2
0.0,0.0,3
0.0,0.0,3
43.516,1.0,2
24.288,1.0,0
23.276,4.0,0
52.624,2.0,2
29.348,8.0,0
14.168,4.0,0
0.0,0.0,3
39.468,2.0,0
22.264,2.0,0
44.528,2.0,2
0.0,0.0,3
0.0,0.0,3
33.396,1.0,0
0.0,0.0,3
0.0,0.0,3
101.2,3.0,2
0.0,0.0,3
24.288,1.0,0
0.0,0.0,3
46.552,1.0,2
31.372,29.0,1
24.288,6.0,0
23.276,2.0,0
0.0,0.0,3
15.18,1.0,0
0.0,0.0,3
9.108,14.0,1
0.0,0.0,3
24.288,2.0,0
37.444,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
33.396,2.0,0
0.0,0.0,3
0.0,0.0,3
46.552,4.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
68.816,3.0,2
0.0,0.0,3
18.216,2.0,0
25.3,22.0,1
21.252,4.0,0
22.264,2.0,0
36.432,4.0,0
33.396,1.0,0
28.336,3.0,0
20.24,1.0,0
19.228,1.0,0
16.192,1.0,0
65.78,1.0,2
34.408,1.0,0
11.132,2.0,3
19.228,1.0,0
0.0,0.0,3
0.0,0.0,3
29.348,8.0,0
76.912,2.0,2
26.312,1.0,0
0.0,0.0,3
33.396,1.0,0
0.0,0.0,3
29.348,1.0,0
0.0,0.0,3
36.432,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
35.42,4.0,0
22.264,11.0,0
0.0,0.0,3
0.0,0.0,3
17.204,1.0,0
32.384,5.0,0
0.0,0.0,3
0.0,0.0,3
65.78,1.0,2
0.0,0.0,3
21.252,25.0,1
0.0,0.0,3
10.12,1.0,3
0.0,0.0,3
0.0,0.0,3
30.36,3.0,0
0.0,0.0,3
25.3,1.0,0
0.0,0.0,3
0.0,0.0,3
20.24,11.0,0
21.252,21.0,1
27.324,3.0,0
35.42,10.0,0
28.336,31.0,1
46.552,12.0,2
0.0,0.0,3
46.552,2.0,2
0.0,0.0,3
22.264,1.0,0
0.0,0.0,3
49.588,12.0,2
0.0,0.0,3
89.056,2.0,2
0.0,0.0,3
25.3,1.0,0
0.0,0.0,3
28.336,1.0,0
20.24,2.0,0
0.0,0.0,3
0.0,0.0,3
44.528,2.0,2
37.444,7.0,0
32.384,1.0,0
0.0,0.0,3
6.072,1.0,3
17.204,1.0,0
22.264,3.0,0
34.408,4.0,0
37.444,4.0,0
15.18,1.0,0
0.0,0.0,3
13.156,5.0,0
20.24,1.0,0
0.0,0.0,3
0.0,0.0,3
43.516,3.0,2
26.312,1.0,0
34.408,2.0,0
0.0,0.0,3
34.408,1.0,0
0.0,0.0,3
60.72,1.0,2
0.0,0.0,3
12.144,2.0,3
0.0,0.0,3
0.0,0.0,3
7.084,1.0,3
0.0,0.0,3
0.0,0.0,3
37.444,4.0,0
39.468,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
30.36,9.0,0
73.876,2.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
20.24,1.0,0
0.0,0.0,3
38.456,3.0,0
31.372,18.0,1
23.276,25.0,1
9.108,11.0,0
8.096,5.0,3
36.432,1.0,0
0.0,0.0,3
15.18,15.0,1
25.3,30.0,1
29.348,22.0,1
34.408,3.0,0
0.0,0.0,3
21.252,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
36.432,3.0,0
11.132,10.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
38.456,6.0,0
0.0,0.0,3
20.24,25.0,1
0.0,0.0,3
21.252,3.0,0
17.204,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
16.192,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
41.492,4.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
43.516,4.0,2
30.36,1.0,0
0.0,0.0,3
0.0,0.0,3
12.144,1.0,3
31.372,6.0,0
66.792,1.0,2
42.504,1.0,2
0.0,0.0,3
32.384,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
19.228,2.0,0
0.0,0.0,3
26.312,8.0,0
10.12,4.0,0
0.0,0.0,3
0.0,0.0,3
9.108,1.0,3
0.0,0.0,3
0.0,0.0,3
16.192,1.0,0
40.48,1.0,2
12.144,5.0,0
15.18,10.0,0
0.0,0.0,3
21.252,5.0,0
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
8.096,1.0,3
0.0,0.0,3
10.12,5.0,0
0.0,0.0,3
41.492,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
15.18,10.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,1.0,0
0.0,0.0,3
0.0,0.0,3
24.288,9.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
15.18,6.0,0
7.084,4.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
34.408,3.0,0
0.0,0.0,3
31.372,1.0,0
0.0,0.0,3
0.0,0.0,3
26.312,11.0,0
16.192,1.0,0
0.0,0.0,3
0.0,0.0,3
47.564,1.0,2
0.0,0.0,3
30.36,13.0,1
0.0,0.0,3
0.0,0.0,3
8.096,1.0,3
25.3,5.0,0
0.0,0.0,3
26.312,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
23.276,1.0,0
0.0,0.0,3
7.084,2.0,3
0.0,0.0,3
34.408,8.0,0
0.0,0.0,3
19.228,1.0,0
7.084,1.0,3
9.108,34.0,1
25.3,2.0,0
12.144,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
59.708,8.0,2
22.264,1.0,0
28.336,1.0,0
28.336,2.0,0
0.0,0.0,3
26.312,1.0,0
31.372,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,2.0,0
0.0,0.0,3
0.0,0.0,3
12.144,1.0,3
0.0,0.0,3
0.0,0.0,3
16.192,2.0,0
10.12,1.0,3
0.0,0.0,3
0.0,0.0,3
37.444,2.0,0
20.24,23.0,1
0.0,0.0,3
7.084,1.0,3
15.18,23.0,1
0.0,0.0,3
0.0,0.0,3
40.48,1.0,2
0.0,0.0,3
22.264,5.0,0
72.864,1.0,2
0.0,0.0,3
28.336,1.0,0
10.12,5.0,0
10.12,19.0,1
65.78,1.0,2
0.0,0.0,3
26.312,1.0,0
15.18,1.0,0
117.392,1.0,2
0.0,0.0,3
44.528,2.0,2
23.276,1.0,0
0.0,0.0,3
21.252,2.0,0
0.0,0.0,3
0.0,0.0,3
10.12,15.0,1
32.384,1.0,0
20.24,2.0,0
9.108,8.0,0
25.3,3.0,0
29.348,2.0,0
0.0,0.0,3
6.072,1.0,3
53.636,1.0,2
16.192,7.0,0
52.624,7.0,2
0.0,0.0,3
0.0,0.0,3
17.204,10.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
26.312,1.0,0
0.0,0.0,3
0.0,0.0,3
33.396,1.0,0
27.324,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,1.0,0
0.0,0.0,3
24.288,1.0,0
21.252,1.0,0
18.216,2.0,0
0.0,0.0,3
0.0,0.0,3
24.288,4.0,0
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
17.204,14.0,1
37.444,4.0,0
50.6,1.0,2
26.312,3.0,0
0.0,0.0,3
0.0,0.0,3
22.264,7.0,0
19.228,1.0,0
21.252,10.0,0
24.288,1.0,0
0.0,0.0,3
52.624,3.0,2
14.168,2.0,0
20.24,21.0,1
25.3,7.0,0
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
12.144,4.0,0
0.0,0.0,3
40.48,1.0,2
16.192,1.0,0
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
69.828,1.0,2
0.0,0.0,3
38.456,7.0,0
0.0,0.0,3
0.0,0.0,3
25.3,2.0,0
79.948,2.0,2
0.0,0.0,3
0.0,0.0,3
11.132,4.0,0
0.0,0.0,3
22.264,1.0,0
0.0,0.0,3
0.0,0.0,3
21.252,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
26.312,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
9.108,12.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
17.204,21.0,1
0.0,0.0,3
45.54,3.0,2
0.0,0.0,3
0.0,0.0,3
7.084,1.0,3
26.312,3.0,0
0.0,0.0,3
0.0,0.0,3
37.444,1.0,0
10.12,1.0,3
24.288,6.0,0
22.264,1.0,0
11.132,1.0,3
0.0,0.0,3
0.0,0.0,3
55.66,1.0,2
25.3,6.0,0
0.0,0.0,3
25.3,1.0,0
0.0,0.0,3
24.288,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,18.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
33.396,3.0,0
0.0,0.0,3
24.288,1.0,0
21.252,1.0,0
29.348,1.0,0
35.42,5.0,0
0.0,0.0,3
59.708,1.0,2
0.0,0.0,3
27.324,34.0,1
37.444,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,5.0,0
16.192,1.0,0
0.0,0.0,3
0.0,0.0,3
23.276,1.0,0
0.0,0.0,3
0.0,0.0,3
37.444,4.0,0
42.504,2.0,2
0.0,0.0,3
29.348,2.0,0
28.336,15.0,1
26.312,2.0,0
0.0,0.0,3
0.0,0.0,3
15.18,1.0,0
0.0,0.0,3
16.192,6.0,0
28.336,22.0,1
38.456,14.0,1
39.468,4.0,0
25.3,2.0,0
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
20.24,4.0,0
70.84,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
35.42,1.0,0
45.54,5.0,2
0.0,0.0,3
47.564,1.0,2
12.144,1.0,3
27.324,8.0,0
0.0,0.0,3
0.0,0.0,3
54.648,1.0,2
8.096,9.0,0
57.684,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
29.348,1.0,0
15.18,1.0,0
65.78,4.0,2
26.312,3.0,0
0.0,0.0,3
0.0,0.0,3
46.552,7.0,2
33.396,4.0,0
0.0,0.0,3
59.708,1.0,2
29.348,1.0,0
0.0,0.0,3
37.444,2.0,0
0.0,0.0,3
98.164,2.0,2
36.432,2.0,0
30.36,1.0,0
0.0,0.0,3
64.768,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
24.288,1.0,0
27.324,21.0,1
12.144,10.0,0
50.6,15.0,1
77.924,1.0,2
25.3,1.0,0
41.492,4.0,2
0.0,0.0,3
0.0,0.0,3
27.324,1.0,0
0.0,0.0,3
38.456,10.0,0
29.348,1.0,0
0.0,0.0,3
0.0,0.0,3
29.348,3.0,0
21.252,1.0,0
20.24,33.0,1
33.396,5.0,0
0.0,0.0,3
0.0,0.0,3
45.54,1.0,2
14.168,1.0,3
18.216,2.0,0
12.144,36.0,1
0.0,0.0,3
12.144,2.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
50.6,2.0,2
67.804,12.0,2
0.0,0.0,3
21.252,2.0,0
0.0,0.0,3
9.108,6.0,0
26.312,9.0,0
0.0,0.0,3
50.6,1.0,2
124.476,1.0,2
0.0,0.0,3
21.252,3.0,0
28.336,2.0,0
0.0,0.0,3
43.516,9.0,2
37.444,9.0,0
0.0,0.0,3
42.504,1.0,2
48.576,2.0,2
26.312,1.0,0
0.0,0.0,3
45.54,22.0,1
0.0,0.0,3
0.0,0.0,3
38.456,1.0,0
8.096,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
27.324,6.0,0
95.128,3.0,2
22.264,4.0,0
0.0,0.0,3
64.768,1.0,2
33.396,1.0,0
41.492,5.0,0
0.0,0.0,3
40.48,6.0,0
18.216,3.0,0
50.6,7.0,2
31.372,6.0,0
10.12,3.0,3
44.528,1.0,2
17.204,1.0,0
19.228,1.0,0
17.204,1.0,0
0.0,0.0,3
17.204,1.0,0
19.228,1.0,0
48.576,1.0,2
0.0,0.0,3
24.288,2.0,0
0.0,0.0,3
61.732,1.0,2
23.276,1.0,0
23.276,16.0,1
43.516,19.0,1
28.336,5.0,0
0.0,0.0,3
39.468,5.0,0
24.288,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
36.432,4.0,0
0.0,0.0,3
0.0,0.0,3
23.276,2.0,0
42.504,4.0,2
29.348,3.0,0
21.252,4.0,0
0.0,0.0,3
57.684,1.0,2
17.204,3.0,0
42.504,5.0,2
48.576,8.0,2
32.384,1.0,0
18.216,1.0,0
0.0,0.0,3
32.384,4.0,0
0.0,0.0,3
0.0,0.0,3
48.576,6.0,2
18.216,10.0,0
27.324,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
34.408,1.0,0
0.0,0.0,3
30.36,26.0,1
41.492,11.0,0
0.0,0.0,3
0.0,0.0,3
31.372,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
11.132,16.0,1
27.324,12.0,0
0.0,0.0,3
0.0,0.0,3
10.12,2.0,3
32.384,1.0,0
34.408,25.0,1
0.0,0.0,3
8.096,3.0,3
29.348,1.0,0
21.252,5.0,0
0.0,0.0,3
0.0,0.0,3
24.288,5.0,0
36.432,6.0,0
0.0,0.0,3
0.0,0.0,3
20.24,2.0,0
28.336,2.0,0
26.312,2.0,0
0.0,0.0,3
23.276,2.0,0
0.0,0.0,3
29.348,1.0,0
0.0,0.0,3
62.744,1.0,2
0.0,0.0,3
0.0,0.0,3
39.468,22.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
34.408,2.0,0
7.084,1.0,3
0.0,0.0,3
16.192,2.0,0
7.084,2.0,3
0.0,0.0,3
13.156,6.0,0
0.0,0.0,3
0.0,0.0,3
35.42,7.0,0
23.276,3.0,0
36.432,25.0,1
0.0,0.0,3
28.336,3.0,0
0.0,0.0,3
0.0,0.0,3
8.096,3.0,3
70.84,1.0,2
44.528,1.0,2
0.0,0.0,3
38.456,1.0,0
24.288,8.0,0
25.3,21.0,1
20.24,6.0,0
0.0,0.0,3
31.372,1.0,0
21.252,2.0,0
0.0,0.0,3
29.348,3.0,0
0.0,0.0,3
0.0,0.0,3
7.084,1.0,3
0.0,0.0,3
27.324,20.0,1
0.0,0.0,3
0.0,0.0,3
10.12,4.0,0
29.348,1.0,0
32.384,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
28.336,3.0,0
15.18,1.0,0
0.0,0.0,3
28.336,3.0,0
21.252,1.0,0
0.0,0.0,3
16.192,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
7.084,2.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
28.336,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
26.312,1.0,0
16.192,6.0,0
38.456,2.0,0
0.0,0.0,3
0.0,0.0,3
10.12,6.0,0
12.144,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
7.084,2.0,3
0.0,0.0,3
23.276,1.0,0
0.0,0.0,3
20.24,3.0,0
0.0,0.0,3
0.0,0.0,3
54.648,1.0,2
36.432,24.0,1
22.264,14.0,1
0.0,0.0,3
51.612,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
29.348,5.0,0
0.0,0.0,3
12.144,3.0,0
0.0,0.0,3
0.0,0.0,3
17.204,7.0,0
44.528,11.0,2
30.36,15.0,1
6.072,4.0,3
9.108,1.0,3
0.0,0.0,3
0.0,0.0,3
20.24,1.0,0
16.192,3.0,0
0.0,0.0,3
18.216,1.0,0
0.0,0.0,3
8.096,1.0,3
30.36,2.0,0
0.0,0.0,3
0.0,0.0,3
56.672,1.0,2
18.216,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
44.528,6.0,2
0.0,0.0,3
34.408,1.0,0
0.0,0.0,3
12.144,1.0,3
52.624,2.0,2
18.216,1.0,0
19.228,9.0,0
0.0,0.0,3
0.0,0.0,3
38.456,7.0,0
66.792,1.0,2
0.0,0.0,3
0.0,0.0,3
10.12,2.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
59.708,2.0,2
28.336,2.0,0
0.0,0.0,3
22.264,2.0,0
26.312,1.0,0
34.408,6.0,0
54.648,1.0,2
0.0,0.0,3
24.288,1.0,0
0.0,0.0,3
0.0,0.0,3
7.084,1.0,3
0.0,0.0,3
18.216,4.0,0
22.264,1.0,0
0.0,0.0,3
0.0,0.0,3
22.264,7.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
26.312,2.0,0
0.0,0.0,3
19.228,1.0,0
27.324,3.0,0
40.48,2.0,0
0.0,0.0,3
56.672,2.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
11.132,3.0,3
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
19.228,16.0,1
0.0,0.0,3
0.0,0.0,3
17.204,27.0,1
42.504,7.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,9.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
7.084,1.0,3
26.312,3.0,0
24.288,1.0,0
22.264,7.0,0
23.276,4.0,0
0.0,0.0,3
15.18,1.0,0
0.0,0.0,3
7.084,2.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
34.408,4.0,0
